136416,"Finish Line",finishline.com,mens-adidas-crazy-shadow-sneakers-now-for-5998-originally-9999,http://www.retailmenot.com/out/4710836,"  men's adidas crazy shadow sneakers now for $59.98, originally $99.99  Sale ","3 people used today","Last used 2 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-on-girls-footwear,http://www.retailmenot.com/out/4710835,"  Up to 60% on Girls' Footwear  Sale ","1 person used today","Last used 15 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-on-apparel,http://www.retailmenot.com/out/4710831,"  Up to 60% on Apparel  Sale ","1 person used today","Last used 4 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-50-percent-on-accessories,http://www.retailmenot.com/out/4710832,"  Up to 50% on Accessories  Sale ","3 people used today","Last used 14 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-50-percent-off-womens-branded-apparel,http://www.retailmenot.com/out/4710833,"  Up to 50% Off Women's Branded Apparel  Sale ","1 person used today","Last used 14 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-off-kids-branded-apparel,http://www.retailmenot.com/out/4710826,"  Up to 60% Off Kids' Branded Apparel  Sale ","3 people used today","Last used 13 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-off-team-apparel,http://www.retailmenot.com/out/4710827,"  Up to 60% Off Team Apparel  Sale ","1 person used today","Last used 17 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-on-boys-footwear,http://www.retailmenot.com/out/4710828,"  Up to 60% on Boys' Footwear  Sale ","1 person used today","Last used 6 days ago","1 vote"
136416,"Finish Line",finishline.com,up-to-50-percent-off-mens-branded-apparel,http://www.retailmenot.com/out/4710829,"  Up to 50% Off Mens Branded Apparel  Sale ","Last used 3 days ago","1 vote"
136416,"Finish Line",finishline.com,mens-nike-air-flight-89-basketball-shoes-now-only-for-5998,http://www.retailmenot.com/out/4710822,"  mens nike air flight 89 basketball shoes now only for $59.98  Sale ","Last used 17 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-70-percent-off,http://www.retailmenot.com/out/4710824,"  up to 70% off  Sale ","Last used 16 hours ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-on-all-kids-footwear,http://www.retailmenot.com/out/4710823,"  Up to 60% on All Kids' Footwear  Sale ","Last used 48 days ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-off-end-of-season-sale,http://www.retailmenot.com/out/4710825,"  Up to 60% Off End of Season Sale  Sale ","Last used 2 days ago","1 vote"
136416,"Finish Line",finishline.com,up-to-60-percent-off,http://www.retailmenot.com/out/4710819,"  up to 60% off  Sale ","Last used 18 hours ago","1 vote"
136416,"Finish Line",finishline.com,end-of-season-sale-featuring-our-accessories-ends-09-for-30-for-2013,http://www.retailmenot.com/out/4707582,"  end of season sale featuring our accessories. ends 09/30/2013  Sale ","Last used 8 days ago","1 vote"
136416,"Finish Line",finishline.com,end-of-season-sale-womens-footwear-ends-9-for-30-for-13,http://www.retailmenot.com/out/4707576,"  end of season sale womens footwear. ends 9/30/13  Sale ","Last used 4 days ago","1 vote"
